275 -0.110931 1.02576 -0.221863 2.05152
276 0.526293 1.40118 1.05259 2.80235
277 -0.0126569 0.763915 -0.0253138 1.52783
278 0.356748 0.719568 0.713497 1.43914
279 -0.0646081 0.936041 -0.129216 1.87208
280 -0.267096 0.971727 -0.534191 1.94345
281 0.351776 1.01403 0.703552 2.02807
282 -0.240092 1.03589 -0.480183 2.07178
283 -0.472436 0.787295 -0.944871 1.57459
284 -0.621888 0.847129 -1.24378 1.69426
285 -0.479077 0.828783 -0.958154 1.65757
286 -0.681444 0.957086 -1.36289 1.91417
287 -0.42935 0.875232 -0.8587 1.75046
288 0.00552375 1.37729 0.0110475 2.75458
289 0.117294 0.801175 0.234589 1.60235
290 0.209552 1.24334 0.419105 2.48668
291 -0.529288 1.06844 -1.05858 2.13688
292 -0.319726 0.788856 -0.639452 1.57771
293 0.471961 0.886375 0.943923 1.77275
294 -0.165761 1.07388 -0.331521 2.14775
295 0.0869562 1.37626 0.173912 2.75252
296 0.263855 0.893882 0.52771 1.78776
297 0.502186 0.8578 1.00437 1.7156
298 -0.272506 0.688636 -0.545013 1.37727
299 0.517863 0.952534 1.03573 1.90507
300 0.598233 0.824882 1.19647 1.64976
301 0.406891 0.821889 0.813783 1.64378
302 -0.127796 1.36617 -0.255592 2.73234
303 0.0957682 1.16123 0.191536 2.32247
304 0.240166 0.81875 0.480332 1.6375
305 -0.259907 1.46094 -0.519815 2.92187
306 -0.129216 1.52751 -0.258431 3.05501
307 -0.0887045 0.862847 -0.177409 1.72569
308 -0.196909 0.850417 -0.393819 1.70083
309 -0.290699 1.22181 -0.581399 2.44361
310 0.0251808 0.898424 0.0503617 1.79685
311 0.380076 1.27739 0.760153 2.55479
312 -0.153827 1.00031 -0.307654 2.00061
313 0.19501 0.53703 0.39002 1.07406
314 0.369911 0.826277 0.739822 1.65255
315 -0.22083 1.29734 -0.44166 2.59468
316 0.147438 1.21938 0.294875 2.43876
317 -0.196767 0.653443 -0.393534 1.30689
318 -0.0488262 0.962438 -0.0976523 1.92488
319 -0.157686 1.20039 -0.315371 2.40077
320 -0.240048 1.19465 -0.480097 2.38931
321 0.40171 0.970302 0.80342 1.9406
322 -0.437325 0.867615 -0.874651 1.73523
323 -0.135716 0.928909 -0.271433 1.85782
324 0.272863 0.931636 0.545725 1.86327
325 -0.292716 0.766823 -0.585433 1.53365
326 0.322729 0.950888 0.645457 1.90178
327 0.136712 1.17906 0.273424 2.35813
328 0.119215 1.08097 0.238429 2.16194
329 -0.212498 1.0815 -0.424996 2.16301
330 -0.654481 0.853042 -1.30896 1.70608
331 0.446095 1.19587 0.892191 2.39174
332 0.0298977 1.1036 0.0597953 2.20721
333 -0.373292 0.860433 -0.746584 1.72087
334 0.142993 1.31874 0.285985 2.63748
335 -0.18482 0.999498 -0.369639 1.999
336 0.354734 1.17783 0.709468 2.35567
337 0.00757715 0.712814 0.0151543 1.42563
338 0.143178 1.40297 0.286356 2.80594
339 0.0349111 1.27534 0.0698222 2.55067
340 0.333721 1.03709 0.667442 2.07417
341 0.0226158 0.817375 0.0452316 1.63475
342 -0.0562661 0.795588 -0.112532 1.59118
343 -0.539227 1.07233 -1.07845 2.14466
344 0.0636645 0.725538 0.127329 1.45108
345 0.0529411 0.773146 0.105882 1.54629
346 -0.358344 0.621482 -0.716688 1.24296
347 -0.259609 1.25713 -0.519218 2.51425
348 0.147807 0.944033 0.295615 1.88807
349 0.493989 0.738288 0.987977 1.47658
350 0.0784883 1.08094 0.156977 2.16188
351 0.333706 1.26022 0.667412 2.52044
352 -0.0412578 0.789421 -0.0825157 1.57884
353 -0.0766156 1.16518 -0.153231 2.33036
354 0.839514 1.02257 1.67903 2.04514
355 -0.0989164 0.909752 -0.197833 1.8195
356 0.207722 0.869991 0.415444 1.73998
357 -0.37748 1.30983 -0.75496 2.61967
358 0.0950127 0.679024 0.190025 1.35805
359 -0.10501 0.775225 -0.210021 1.55045
360 0.736854 0.832949 1.47371 1.6659
361 -0.0112084 1.25791 -0.0224169 2.51583
362 -0.92909 1.39086 -1.85818 2.78172
363 -0.0825139 0.881643 -0.165028 1.76329
364 -0.112469 0.690774 -0.224938 1.38155
365 0.213416 0.487832 0.426833 0.975664
366 0.267808 0.911953 0.535616 1.82391
367 0.11833 0.800818 0.23666 1.60164
368 -0.0397389 1.03434 -0.0794778 2.06868
369 0.142648 1.0383 0.285296 2.0766
370 0.123996 0.926489 0.247993 1.85298
371 0.316589 0.771389 0.633178 1.54278
372 0.0813899 1.17761 0.16278 2.35523
373 0.056252 0.929539 0.112504 1.85908
374 -0.238132 0.735035 -0.476263 1.47007
375 0.219396 0.957118 0.438791 1.91424
376 0.0319645 0.989646 0.0639291 1.97929
377 0.199927 0.926682 0.399855 1.85336
378 0.150471 0.86537 0.300942 1.73074
379 0.0634355 1.30115 0.126871 2.60229
380 0.593581 1.13019 1.18716 2.26039
381 0.405814 1.41834 0.811629 2.83668
382 -0.104659 1.50103 -0.209317 3.00206
383 0.354557 0.914061 0.709113 1.82812
384 -0.442846 1.02727 -0.885692 2.05455
385 0.342909 1.23543 0.685817 2.47085
386 0.228318 0.984564 0.456635 1.96913
387 0.222746 0.919855 0.445493 1.83971
388 0.617072 1.27342 1.23414 2.54684
389 0.412316 1.02991 0.824631 2.05982
390 0.0552429 1.38571 0.110486 2.77141
391 -0.261652 0.820546 -0.523303 1.64109
392 -0.21309 1.07484 -0.426179 2.14968
393 0.175201 0.968694 0.350403 1.93739
394 0.497231 0.86738 0.994462 1.73476
395 -0.210105 0.780248 -0.42021 1.5605
396 0.838795 0.70185 1.67759 1.4037
397 0.56161 1.11865 1.12322 2.23729
398 -0.259391 1.12623 -0.518781 2.25246
399 -0.202571 1.36202 -0.405142 2.72404
400 0.106672 1.4421 0.213344 2.8842
401 0.538829 0.83036 1.07766 1.66072
402 -0.0737428 0.87714 -0.147486 1.75428
403 -0.568495 1.04621 -1.13699 2.09242
404 0.219516 1.00182 0.439032 2.00364
405 -0.413663 1.04267 -0.827326 2.08534
406 0.564869 0.623492 1.12974 1.24698
407 0.139618 0.927618 0.279236 1.85524
408 -0.103243 1.02699 -0.206486 2.05397
409 0.342827 0.787832 0.685655 1.57566
410 -0.554943 1.31795 -1.10989 2.63589
411 -0.138778 0.640238 -0.277556 1.28048
412 -0.0068413 1.02355 -0.0136826 2.04711
413 -0.149286 0.929037 -0.298573 1.85807
414 0.881825 1.35788 1.76365 2.71577
415 -0.107845 0.947531 -0.215691 1.89506
416 0.367316 0.845951 0.734631 1.6919
417 -0.492333 1.3842 -0.984665 2.76839
418 -0.219331 0.864284 -0.438662 1.72857
419 0.106955 0.995086 0.213911 1.99017
420 0.302588 0.901872 0.605177 1.80374
421 0.563984 0.611492 1.12797 1.22298
422 0.123971 0.816322 0.247943 1.63264
423 -0.0201269 1.13847 -0.0402538 2.27694
424 0.482216 1.01116 0.964433 2.02232
425 -0.606476 1.0036 -1.21295 2.00721
426 0.18708 0.774406 0.37416 1.54881
427 -0.100312 0.854671 -0.200625 1.70934
428 -0.0154409 0.555169 -0.0308818 1.11034
429 -0.251017 1.21289 -0.502033 2.42579
430 -0.0610396 0.905079 -0.122079 1.81016
431 0.658181 0.840599 1.31636 1.6812
432 -0.262609 0.996199 -0.525218 1.9924
433 0.611404 0.952273 1.22281 1.90455
434 -0.0184017 0.756383 -0.0368035 1.51277
435 0.0581769 1.58323 0.116354 3.16645
436 0.00306737 0.579145 0.00613473 1.15829
437 0.523165 0.740298 1.04633 1.4806
438 -0.283852 0.828479 -0.567704 1.65696
439 -0.240728 1.04912 -0.481457 2.09823
440 -0.525486 0.725397 -1.05097 1.45079
441 -0.265888 0.941757 -0.531776 1.88351
442 0.0570584 0.715882 0.114117 1.43176
443 -0.120341 0.986848 -0.240682 1.9737
444 -0.265418 0.963024 -0.530835 1.92605
445 0.12118 1.17779 0.242361 2.35558
446 0.308696 1.10667 0.617392 2.21333
447 -0.424623 0.925824 -0.849246 1.85165
448 0.362443 0.791425 0.724886 1.58285
449 -0.12199 1.45011 -0.24398 2.90022
450 -0.209168 0.990721 -0.418335 1.98144
451 -0.687457 1.2203 -1.37491 2.44059
452 0.0229006 0.640968 0.0458011 1.28194
453 -0.218522 1.29551 -0.437044 2.59103
454 0.395677 1.09436 0.791354 2.18873
455 -0.805029 0.882586 -1.61006 1.76517
456 0.0281443 0.850982 0.0562885 1.70196
457 -0.44358 1.2964 -0.88716 2.59279
458 -0.162379 0.81843 -0.324758 1.63686
459 -0.106206 1.38226 -0.212412 2.76453
460 -0.323954 1.14576 -0.647907 2.29153
461 -0.0133952 0.577003 -0.0267905 1.15401
462 -0.280563 0.847979 -0.561125 1.69596
463 -0.233015 0.8829 -0.466029 1.7658
464 -0.43741 0.976198 -0.874821 1.9524
465 0.776938 0.88213 1.55388 1.76426
466 -0.090258 0.718271 -0.180516 1.43654
467 0.316723 0.67664 0.633445 1.35328
468 -0.117219 1.04172 -0.234439 2.08344
469 0.00672778 1.15422 0.0134556 2.30844
470 -0.0569869 0.811776 -0.113974 1.62355
471 -0.356437 1.0453 -0.712875 2.09061
472 0.747176 0.786897 1.49435 1.57379
473 0.312169 1.19905 0.624337 2.39811
474 0.171562 0.85105 0.343124 1.7021
475 -0.149311 0.839798 -0.298622 1.6796
476 -0.380045 0.878713 -0.76009 1.75743
477 -0.589233 0.876905 -1.17847 1.75381
478 0.354962 1.08104 0.709924 2.16208
479 0.0737696 0.472765 0.147539 0.94553
480 -0.168377 1.11243 -0.336754 2.22486
481 -0.168506 0.931563 -0.337012 1.86313
482 -0.34994 0.732636 -0.69988 1.46527
483 -0.042476 0.878492 -0.0849519 1.75698
484 -0.0225384 0.833607 -0.0450767 1.66721
485 -0.452848 1.25048 -0.905695 2.50096
486 -0.379384 1.06695 -0.758767 2.13391
487 -0.365025 0.702989 -0.73005 1.40598
488 -0.130914 1.54695 -0.261829 3.0939
489 -0.109845 0.817953 -0.21969 1.63591
490 -0.337067 0.889857 -0.674133 1.77971
491 0.185115 1.03279 0.370231 2.06559
492 -0.261725 0.839574 -0.52345 1.67915
493 -0.325016 0.622188 -0.650032 1.24438
494 -0.302449 0.830342 -0.604897 1.66068
495 -0.500858 1.10319 -1.00172 2.20639
496 0.0419182 0.770453 0.0838364 1.54091
497 0.579493 0.999641 1.15899 1.99928
498 0.0711821 0.640844 0.142364 1.28169
499 0.264895 1.08911 0.52979 2.17821
500 0.0458968 1.05857 0.0917936 2.11715
501 -0.171878 0.843051 -0.343756 1.6861
502 -0.271528 0.955554 -0.543056 1.91111
503 0.0159238 1.16533 0.0318476 2.33067
504 -0.064678 0.963567 -0.129356 1.92713
505 0.403162 1.12522 0.806325 2.25045
506 0.267084 0.800957 0.534167 1.60191
507 -0.279249 0.851469 -0.558498 1.70294
508 -0.278756 1.83438 -0.557512 3.66876
509 0.0970305 0.887389 0.194061 1.77478
510 0.0445858 0.946417 0.0891717 1.89283
511 -0.241259 0.653817 -0.482519 1.30763
512 -0.220332 0.800762 -0.440664 1.60152
513 0.208457 1.05267 0.416914 2.10533
514 -0.124334 1.1943 -0.248668 2.3886
515 0.094139 0.744243 0.188278 1.48849
516 0.254878 0.98425 0.509756 1.9685
517 0.0353457 0.573506 0.0706914 1.14701
518 0.133001 1.06405 0.266001 2.12809
519 -0.376631 1.03117 -0.753261 2.06234
520 -0.0922301 0.989844 -0.18446 1.97969
521 -0.617664 1.01041 -1.23533 2.02082
522 0.164702 0.910908 0.329404 1.82182
523 -0.239074 0.820425 -0.478148 1.64085
524 -0.0879148 0.987681 -0.17583 1.97536
525 0.0795624 1.01656 0.159125 2.03312
526 0.29053 1.21997 0.58106 2.43994
527 0.208692 1.01191 0.417384 2.02383
528 0.0833779 0.866958 0.166756 1.73392
529 0.525139 1.03711 1.05028 2.07421
530 -0.356037 0.806926 -0.712073 1.61385
531 0.277153 0.753206 0.554306 1.50641
532 0.0559316 0.890151 0.111863 1.7803
533 -0.242234 1.27333 -0.484468 2.54666
534 0.129277 0.850516 0.258554 1.70103
535 -0.345853 1.49343 -0.691706 2.98686
536 -0.123117 0.660464 -0.246233 1.32093
537 -0.00230822 1.45177 -0.00461645 2.90355
538 -0.195155 1.35593 -0.39031 2.71186
539 0.39979 0.788682 0.79958 1.57736
540 0.116133 0.865962 0.232267 1.73192
541 -0.254377 0.910145 -0.508755 1.82029
542 -0.241346 0.980866 -0.482692 1.96173
543 -0.0797998 0.99989 -0.1596 1.99978
544 0.334368 1.24753 0.668736 2.49505
545 -0.56519 0.899093 -1.13038 1.79819
546 -0.142093 1.01933 -0.284186 2.03867
547 0.0677941 0.984808 0.135588 1.96962
548 -0.0748712 1.06988 -0.149742 2.13976
549 0.616854 1.10844 1.23371 2.21687
550 -0.162042 0.968469 -0.324084 1.93694
551 -0.00585021 1.11552 -0.0117004 2.23105
552 0.351613 0.646419 0.703225 1.29284
553 -0.418991 0.993178 -0.837981 1.98636
554 -0.147473 0.906482 -0.294946 1.81296
555 0.192015 1.15342 0.384029 2.30683
556 0.0858033 0.977882 0.171607 1.95576
557 0.211718 0.737956 0.423436 1.47591
558 0.309294 0.936191 0.618589 1.87238
559 0.0910812 0.812876 0.182162 1.62575
560 -0.19831 1.11109 -0.396619 2.22219
561 0.0620597 1.13893 0.124119 2.27786
562 0.205834 0.846033 0.411669 1.69207
563 -0.463939 0.854644 -0.927878 1.70929
564 0.649174 0.55614 1.29835 1.11228
565 0.541431 1.02404 1.08286 2.04809
566 0.0154016 0.891231 0.0308032 1.78246
567 -0.513432 1.09975 -1.02686 2.1995
568 -0.111906 0.782964 -0.223811 1.56593
569 0.120364 1.56765 0.240729 3.1353
570 0.20368 1.10737 0.40736 2.21473
571 -0.220642 0.756186 -0.441283 1.51237
572 -0.158844 1.19988 -0.317689 2.39976
573 -0.619294 0.673454 -1.23859 1.34691
574 -0.377614 0.928702 -0.755229 1.8574
575 0.250574 0.736097 0.501149 1.47219
576 0.527034 1.25786 1.05407 2.51573
577 0.166936 0.712001 0.333872 1.424
578 -0.467299 0.951459 -0.934598 1.90292
579 -0.173565 0.968259 -0.347129 1.93652
580 -0.191739 0.989437 -0.383478 1.97887
581 0.11687 0.917589 0.233739 1.83518
582 0.200547 0.790972 0.401093 1.58194
583 -0.152176 0.662353 -0.304352 1.32471
584 0.330358 0.722926 0.660716 1.44585
585 0.654242 1.16501 1.30848 2.33002
586 -0.0642874 1.23998 -0.128575 2.47995
587 -0.0960225 0.882564 -0.192045 1.76513
588 -0.763584 0.776163 -1.52717 1.55233
589 -0.226508 0.641507 -0.453016 1.28301
590 -0.280605 1.27999 -0.56121 2.55998
591 0.398858 0.869153 0.797716 1.73831
592 0.0465236 1.0628 0.0930472 2.12559
593 0.118872 0.827497 0.237744 1.65499
594 -0.259893 0.566715 -0.519785 1.13343
595 0.168827 1.16455 0.337655 2.3291
596 0.215903 1.01426 0.431806 2.02853
597 0.33915 1.24859 0.6783 2.49719
598 0.671795 0.968439 1.34359 1.93688
599 -0.0547827 0.890515 -0.109565 1.78103
600 0.120591 0.581495 0.241182 1.16299
